Date,Open,High,Low,Close,Adj Close,Volume
2016-09-05,6894.600098,6910.700195,6867.100098,6879.399902,6879.399902,556659100
2016-09-06,6879.399902,6887.899902,6819.000000,6826.100098,6826.100098,666479900
2016-09-07,6826.100098,6856.100098,6814.899902,6846.600098,6846.600098,910691300
2016-09-08,6846.600098,6889.600098,6819.799805,6858.700195,6858.700195,784127900
2016-09-09,6858.700195,6862.399902,6762.299805,6777.000000,6777.000000,768674900
2016-09-12,6777.000000,6777.000000,6654.500000,6700.899902,6700.899902,861327100
2016-09-13,6700.899902,6724.700195,6665.600098,6665.600098,6665.600098,839927300
2016-09-14,6665.600098,6720.299805,6665.600098,6673.299805,6673.299805,676448700
2016-09-15,6673.299805,6736.799805,6654.799805,6730.299805,6730.299805,747305800
2016-09-16,6730.299805,6746.299805,6692.700195,6710.299805,6710.299805,1346126200
2016-09-19,6710.299805,6814.000000,6710.299805,6813.600098,6813.600098,685155700
2016-09-20,6813.600098,6869.100098,6798.000000,6830.799805,6830.799805,695070600
2016-09-21,6830.799805,6879.799805,6830.500000,6834.799805,6834.799805,700988900
2016-09-22,6834.799805,6937.299805,6834.799805,6911.399902,6911.399902,733328200
2016-09-23,6911.399902,6920.200195,6882.600098,6909.399902,6909.399902,738083700
2016-09-26,6909.399902,6909.600098,6806.500000,6818.000000,6818.000000,772058900
2016-09-27,6818.000000,6865.500000,6768.899902,6807.700195,6807.700195,822515600
2016-09-28,6807.700195,6878.200195,6807.700195,6849.399902,6849.399902,735753900
2016-09-29,6849.399902,6941.100098,6849.399902,6919.399902,6919.399902,833301000
2016-09-30,6919.399902,6919.399902,6809.500000,6899.299805,6899.299805,1148617200
2016-10-03,6899.299805,6996.399902,6898.100098,6983.500000,6983.500000,723046300
2016-10-04,6983.500000,7121.899902,6983.500000,7074.299805,7074.299805,1411305400
2016-10-05,7074.299805,7076.700195,7024.100098,7033.299805,7033.299805,941050600
2016-10-06,7033.299805,7049.299805,7000.000000,7000.000000,7000.000000,796980200
2016-10-07,7000.000000,7079.299805,7000.000000,7044.399902,7044.399902,1359993500
2016-10-10,7044.399902,7104.500000,7024.100098,7097.500000,7097.500000,848672800
2016-10-11,7097.500000,7129.799805,7061.399902,7070.899902,7070.899902,954215200
2016-10-12,7070.899902,7079.399902,7015.799805,7024.000000,7024.000000,910363500
2016-10-13,7024.000000,7024.000000,6930.000000,6977.700195,6977.700195,1010365100
2016-10-14,6977.700195,7055.200195,6977.700195,7013.600098,7013.600098,846003100
2016-10-17,7013.600098,7013.600098,6937.399902,6947.600098,6947.600098,705888600
2016-10-18,6947.600098,7033.000000,6946.399902,7000.100098,7000.100098,795838600
2016-10-19,7000.100098,7031.200195,6975.899902,7021.899902,7021.899902,798401200
2016-10-20,7021.899902,7047.600098,6998.799805,7026.899902,7026.899902,819201600
2016-10-21,7026.899902,7058.399902,7011.100098,7020.500000,7020.500000,735110600
2016-10-24,7020.500000,7067.299805,6983.399902,6986.399902,6986.399902,657275100
2016-10-25,6986.399902,7067.200195,6985.899902,7017.600098,7017.600098,836098700
2016-10-26,7017.600098,7017.600098,6917.799805,6958.100098,6958.100098,911701300
2016-10-27,6958.100098,7003.899902,6924.100098,6986.600098,6986.600098,932928900
2016-10-28,6986.600098,7006.399902,6927.200195,6996.299805,6996.299805,927919200
2016-10-31,6996.299805,6996.299805,6945.299805,6954.200195,6954.200195,786510100
2016-11-01,6954.200195,6993.799805,6903.600098,6917.100098,6917.100098,757445500
2016-11-02,6917.100098,6917.100098,6845.399902,6845.399902,6845.399902,773904700
2016-11-03,6845.399902,6873.200195,6790.500000,6790.500000,6790.500000,1051387600
2016-11-04,6790.500000,6790.500000,6676.600098,6693.299805,6693.299805,875842600
2016-11-07,6693.299805,6806.899902,6693.299805,6806.899902,6806.899902,862189600
2016-11-08,6806.899902,6849.299805,6795.100098,6843.100098,6843.100098,807294400
2016-11-09,6843.100098,6911.799805,6696.299805,6911.799805,6911.799805,1364332200
2016-11-10,6911.799805,6997.299805,6799.100098,6828.000000,6828.000000,1691621700
2016-11-11,6828.000000,6849.000000,6709.700195,6730.399902,6730.399902,1079211900
2016-11-14,6730.399902,6814.200195,6730.399902,6753.200195,6753.200195,1053182100
2016-11-15,6753.200195,6820.500000,6753.200195,6792.700195,6792.700195,1123112200
2016-11-16,6792.700195,6810.500000,6735.700195,6749.700195,6749.700195,850998000
2016-11-17,6749.700195,6798.799805,6745.100098,6794.700195,6794.700195,826252500
2016-11-18,6794.700195,6811.600098,6740.299805,6775.799805,6775.799805,866734900
2016-11-21,6775.799805,6820.899902,6754.200195,6778.000000,6778.000000,781736600
2016-11-22,6778.000000,6851.399902,6778.000000,6819.700195,6819.700195,896754300
2016-11-23,6819.700195,6880.700195,6779.500000,6817.700195,6817.700195,773975400
2016-11-24,6817.700195,6831.200195,6790.700195,6829.200195,6829.200195,491417000
2016-11-25,6829.200195,6852.100098,6818.100098,6840.799805,6840.799805,477578100
2016-11-28,6840.799805,6841.000000,6769.799805,6799.500000,6799.500000,688383900
2016-11-29,6799.500000,6800.899902,6729.399902,6772.000000,6772.000000,772231500
2016-11-30,6772.000000,6845.700195,6765.200195,6783.799805,6783.799805,1331987200
2016-12-01,6783.799805,6789.299805,6688.399902,6752.899902,6752.899902,938011500
2016-12-02,6752.899902,6752.899902,6678.700195,6730.700195,6730.700195,687199300
2016-12-05,6730.700195,6799.500000,6697.700195,6746.799805,6746.799805,790521700
2016-12-06,6746.799805,6785.299805,6723.100098,6779.799805,6779.799805,845397500
2016-12-07,6779.799805,6902.200195,6779.799805,6902.200195,6902.200195,1161379200
2016-12-08,6902.200195,6937.500000,6892.200195,6931.600098,6931.600098,1019417900
2016-12-09,6931.600098,6962.299805,6929.500000,6954.200195,6954.200195,803052200
2016-12-12,6954.200195,6976.799805,6875.399902,6890.399902,6890.399902,917840600
2016-12-13,6890.399902,6978.000000,6877.500000,6968.600098,6968.600098,905452400
2016-12-14,6968.600098,6970.500000,6942.000000,6949.200195,6949.200195,971286400
2016-12-15,6949.200195,7010.500000,6925.899902,6999.000000,6999.000000,1064458500
2016-12-16,6999.000000,7038.399902,6990.399902,7011.600098,7011.600098,1113082800
2016-12-19,7011.600098,7025.700195,6986.399902,7017.200195,7017.200195,626061400
2016-12-20,7017.200195,7045.200195,6992.600098,7044.000000,7044.000000,721985200
2016-12-21,7044.000000,7057.000000,7025.700195,7041.399902,7041.399902,600551300
2016-12-22,7041.399902,7063.700195,7020.100098,7063.700195,7063.700195,468663000
2016-12-23,7063.700195,7071.100098,7054.600098,7068.200195,7068.200195,186159300
2016-12-28,7068.200195,7109.399902,7060.899902,7106.100098,7106.100098,470755300
2016-12-29,7106.100098,7120.299805,7074.500000,7120.299805,7120.299805,383620400
2016-12-30,7120.299805,7142.799805,7087.500000,7142.799805,7142.799805,316700000
2017-01-03,7142.799805,7205.500000,7142.799805,7177.899902,7177.899902,795658400
2017-01-04,7177.899902,7189.700195,7168.799805,7189.700195,7189.700195,742050400
2017-01-05,7189.700195,7212.000000,7172.799805,7195.299805,7195.299805,768721000
2017-01-06,7195.299805,7210.100098,7180.600098,7210.100098,7210.100098,694323700
2017-01-09,7210.100098,7243.799805,7207.399902,7237.799805,7237.799805,705536400
2017-01-10,7237.799805,7284.799805,7237.299805,7275.500000,7275.500000,933682800
2017-01-11,7275.500000,7328.500000,7257.200195,7290.500000,7290.500000,878535700
2017-01-12,7290.500000,7302.299805,7263.399902,7292.399902,7292.399902,831909900
2017-01-13,7292.399902,7338.500000,7292.399902,7337.799805,7337.799805,811899400
2017-01-16,7337.799805,7354.100098,7320.500000,7327.100098,7327.100098,633737000
2017-01-17,7327.100098,7329.299805,7220.399902,7220.399902,7220.399902,879279000
2017-01-18,7220.399902,7260.500000,7218.399902,7247.600098,7247.600098,795536000
2017-01-19,7247.600098,7249.600098,7191.700195,7208.399902,7208.399902,748413500
2017-01-20,7208.399902,7221.000000,7193.700195,7198.399902,7198.399902,819057000
2017-01-23,7198.399902,7198.399902,7131.500000,7151.200195,7151.200195,714162600
2017-01-24,7151.200195,7190.200195,7144.399902,7150.299805,7150.299805,1071108500
2017-01-25,7150.299805,7205.700195,7150.299805,7164.399902,7164.399902,989914700
2017-01-26,7164.399902,7184.799805,7151.299805,7161.500000,7161.500000,905662800
2017-01-27,7161.500000,7184.700195,7150.799805,7184.500000,7184.500000,876491800
2017-01-30,7184.500000,7184.700195,7105.700195,7118.500000,7118.500000,890006700
2017-01-31,7118.500000,7162.500000,7099.200195,7099.200195,7099.200195,959011000
2017-02-01,7099.200195,7170.200195,7099.200195,7107.700195,7107.700195,785299200
2017-02-02,7107.700195,7163.899902,7093.600098,7140.799805,7140.799805,880030800
2017-02-03,7140.799805,7202.399902,7133.600098,7188.299805,7188.299805,786535500
2017-02-06,7188.299805,7208.700195,7165.200195,7172.200195,7172.200195,614802900
2017-02-07,7172.200195,7227.200195,7159.600098,7186.200195,7186.200195,770251300
2017-02-08,7186.200195,7195.899902,7147.200195,7188.799805,7188.799805,935233800
2017-02-09,7188.799805,7238.700195,7183.100098,7229.500000,7229.500000,781741400
2017-02-10,7229.500000,7274.799805,7229.500000,7258.799805,7258.799805,875649700
2017-02-13,7258.799805,7298.500000,7257.700195,7278.899902,7278.899902,645414300
2017-02-14,7278.899902,7292.700195,7251.799805,7268.600098,7268.600098,756312200
2017-02-15,7268.600098,7313.399902,7268.600098,7302.399902,7302.399902,716447200
2017-02-16,7302.399902,7302.399902,7260.700195,7277.899902,7277.899902,684054500
2017-02-17,7277.899902,7307.100098,7253.200195,7300.000000,7300.000000,801785200
2017-02-20,7300.000000,7329.600098,7283.299805,7299.899902,7299.899902,635938500
2017-02-21,7299.899902,7319.000000,7267.500000,7274.799805,7274.799805,896954200
2017-02-22,7274.799805,7314.299805,7274.700195,7302.299805,7302.299805,1146291800
2017-02-23,7302.299805,7310.100098,7262.899902,7271.399902,7271.399902,1065322800
2017-02-24,7271.399902,7271.899902,7192.500000,7243.700195,7243.700195,855350300
2017-02-27,7243.700195,7285.200195,7239.700195,7253.000000,7253.000000,831112100
2017-02-28,7253.000000,7284.200195,7246.600098,7263.399902,7263.399902,981918400
2017-03-01,7263.399902,7383.100098,7263.399902,7382.899902,7382.899902,1035866400
2017-03-02,7382.899902,7394.600098,7372.700195,7382.399902,7382.399902,927106800
2017-03-03,7382.399902,7382.399902,7353.600098,7374.299805,7374.299805,850603100
2017-03-06,7374.299805,7374.299805,7338.899902,7350.100098,7350.100098,738066600
2017-03-07,7350.100098,7363.700195,7335.299805,7339.000000,7339.000000,844760300
2017-03-08,7339.000000,7354.500000,7315.899902,7334.600098,7334.600098,866234700
2017-03-09,7334.600098,7336.299805,7263.600098,7315.000000,7315.000000,1045803400
2017-03-10,7315.000000,7373.000000,7315.000000,7343.100098,7343.100098,919722100
2017-03-13,7343.100098,7377.399902,7342.000000,7367.100098,7367.100098,687295500
2017-03-14,7367.100098,7386.200195,7339.299805,7357.899902,7357.899902,842511400
2017-03-15,7357.899902,7383.299805,7357.600098,7368.600098,7368.600098,833084500
2017-03-16,7368.600098,7444.600098,7368.600098,7416.000000,7416.000000,1082219200
2017-03-17,7416.000000,7447.000000,7402.600098,7425.000000,7425.000000,1516668800
2017-03-20,7425.000000,7433.700195,7400.000000,7429.799805,7429.799805,611042100
2017-03-21,7429.799805,7440.899902,7360.700195,7378.299805,7378.299805,846963600
2017-03-22,7378.299805,7378.399902,7301.799805,7324.700195,7324.700195,904591800
2017-03-23,7324.700195,7346.399902,7307.700195,7340.700195,7340.700195,786539600
2017-03-24,7340.700195,7351.600098,7322.899902,7336.799805,7336.799805,633190500
2017-03-27,7336.799805,7336.799805,7255.799805,7293.500000,7293.500000,779235000
2017-03-28,7293.500000,7349.600098,7285.799805,7343.399902,7343.399902,791143500
2017-03-29,7343.399902,7373.700195,7313.899902,7373.700195,7373.700195,779343400
2017-03-30,7373.700195,7384.799805,7340.299805,7369.500000,7369.500000,760967600
2017-03-31,7369.500000,7369.600098,7322.899902,7322.899902,7322.899902,957012600
2017-04-03,7322.899902,7350.299805,7280.799805,7282.700195,7282.700195,746218600
2017-04-04,7282.700195,7324.600098,7282.700195,7321.799805,7321.799805,786153000
2017-04-05,7321.799805,7362.600098,7321.799805,7331.700195,7331.700195,749886800
2017-04-06,7331.700195,7331.700195,7258.100098,7303.200195,7303.200195,887193100
2017-04-07,7303.200195,7349.399902,7284.700195,7349.399902,7349.399902,780587700
2017-04-10,7349.399902,7359.299805,7337.000000,7348.899902,7348.899902,668786200
2017-04-11,7348.899902,7406.399902,7332.600098,7365.500000,7365.500000,796050600
2017-04-12,7365.500000,7402.399902,7348.799805,7349.000000,7349.000000,888411200
2017-04-13,7349.000000,7349.000000,7298.899902,7327.600098,7327.600098,715928200
2017-04-18,7327.600098,7327.600098,7147.500000,7147.500000,7147.500000,1039110900
2017-04-19,7147.500000,7151.200195,7114.399902,7114.399902,7114.399902,1018754400
2017-04-20,7114.399902,7127.600098,7096.799805,7118.500000,7118.500000,830708700
2017-04-21,7118.500000,7134.500000,7104.200195,7114.600098,7114.600098,896918700
2017-04-24,7114.600098,7273.899902,7114.600098,7264.700195,7264.700195,1027266000
2017-04-25,7264.700195,7290.799805,7258.700195,7275.600098,7275.600098,835369300
2017-04-26,7275.600098,7302.600098,7262.299805,7288.700195,7288.700195,860455200
2017-04-27,7288.700195,7289.399902,7224.399902,7237.200195,7237.200195,1094741200
2017-04-28,7237.200195,7243.299805,7197.299805,7203.899902,7203.899902,1148718800
2017-05-02,7203.899902,7254.299805,7203.899902,7250.100098,7250.100098,910924000
2017-05-03,7250.100098,7250.100098,7218.600098,7234.500000,7234.500000,766336200
2017-05-04,7234.500000,7280.700195,7226.100098,7248.100098,7248.100098,918713600
2017-05-05,7248.100098,7297.399902,7222.799805,7297.399902,7297.399902,881277700
2017-05-08,7297.399902,7322.299805,7285.799805,7300.899902,7300.899902,716672700
2017-05-09,7300.899902,7359.600098,7300.899902,7342.200195,7342.200195,707206200
2017-05-10,7342.200195,7398.600098,7331.299805,7385.200195,7385.200195,822815300
2017-05-11,7385.200195,7396.200195,7369.200195,7386.600098,7386.600098,956757900
2017-05-12,7386.600098,7435.399902,7381.700195,7435.399902,7435.399902,852716600
2017-05-15,7435.399902,7460.200195,7434.200195,7454.399902,7454.399902,831966500
2017-05-16,7454.399902,7533.700195,7452.399902,7522.000000,7522.000000,1010009800
2017-05-17,7522.000000,7533.000000,7478.899902,7503.500000,7503.500000,989995900
2017-05-18,7503.500000,7503.700195,7389.299805,7436.399902,7436.399902,981827100
2017-05-19,7436.399902,7480.299805,7436.399902,7470.700195,7470.700195,820231400
2017-05-22,7470.700195,7518.100098,7470.700195,7496.299805,7496.299805,672758000
2017-05-23,7496.299805,7521.899902,7485.299805,7485.299805,7485.299805,678940100
2017-05-24,7485.299805,7519.600098,7475.100098,7514.899902,7514.899902,823078300
2017-05-25,7514.899902,7529.700195,7497.100098,7517.700195,7517.700195,620554600
2017-05-26,7517.700195,7554.200195,7514.399902,7547.600098,7547.600098,773534000
2017-05-30,7547.600098,7547.700195,7497.100098,7526.500000,7526.500000,737736400
2017-05-31,7526.500000,7586.500000,7519.700195,7520.000000,7520.000000,1864745500
2017-06-01,7520.000000,7558.600098,7518.299805,7543.799805,7543.799805,859764100
2017-06-02,7543.799805,7599.000000,7540.000000,7547.600098,7547.600098,799553200
2017-06-05,7547.600098,7562.000000,7519.100098,7525.799805,7525.799805,606693000
2017-06-06,7525.799805,7527.600098,7502.799805,7525.000000,7525.000000,842102100
2017-06-07,7525.000000,7555.600098,7476.299805,7478.600098,7478.600098,874514700
2017-06-08,7478.600098,7489.700195,7450.000000,7450.000000,7450.000000,867765500
2017-06-09,7450.000000,7545.100098,7449.700195,7527.299805,7527.299805,1079740000
2017-06-12,7527.299805,7540.500000,7483.600098,7511.899902,7511.899902,691742100
2017-06-13,7511.899902,7540.100098,7491.899902,7500.399902,7500.399902,759155200
2017-06-14,7500.399902,7545.100098,7474.399902,7474.399902,7474.399902,943048700
2017-06-15,7474.399902,7474.500000,7377.899902,7419.399902,7419.399902,985057200
2017-06-16,7419.399902,7479.000000,7419.399902,7463.500000,7463.500000,1889237700
2017-06-19,7463.500000,7537.799805,7463.500000,7523.799805,7523.799805,551165300
2017-06-20,7523.799805,7561.100098,7472.700195,7472.700195,7472.700195,1005340300
2017-06-21,7472.700195,7477.200195,7417.500000,7447.799805,7447.799805,843652400
2017-06-22,7447.799805,7448.500000,7398.799805,7439.299805,7439.299805,789287000
2017-06-23,7439.299805,7441.799805,7396.799805,7424.100098,7424.100098,608960600
2017-06-26,7424.100098,7481.000000,7424.100098,7446.799805,7446.799805,702710000
2017-06-27,7446.799805,7451.700195,7411.399902,7434.399902,7434.399902,704817400
2017-06-28,7434.399902,7445.299805,7381.399902,7387.799805,7387.799805,833666400
2017-06-29,7387.799805,7452.000000,7341.799805,7350.299805,7350.299805,930392000
2017-06-30,7350.299805,7377.399902,7302.700195,7312.700195,7312.700195,978353300
2017-07-03,7312.700195,7386.100098,7312.299805,7377.100098,7377.100098,704804300
2017-07-04,7377.100098,7383.500000,7336.799805,7357.200195,7357.200195,597565700
2017-07-05,7357.200195,7386.899902,7347.500000,7367.600098,7367.600098,924489500
2017-07-06,7367.600098,7373.899902,7303.500000,7337.299805,7337.299805,767506100
2017-07-07,7337.299805,7359.500000,7314.700195,7350.899902,7350.899902,670643200
2017-07-10,7350.899902,7388.000000,7344.299805,7370.000000,7370.000000,597132300
2017-07-11,7370.000000,7386.899902,7304.799805,7329.799805,7329.799805,662989700
2017-07-12,7329.799805,7439.100098,7329.799805,7416.899902,7416.899902,796874200
2017-07-13,7416.899902,7428.200195,7403.799805,7413.399902,7413.399902,941748000
2017-07-14,7413.399902,7419.799805,7363.799805,7378.399902,7378.399902,827118400
2017-07-17,7378.399902,7426.399902,7378.299805,7404.100098,7404.100098,595711600
2017-07-18,7404.100098,7418.500000,7357.799805,7390.200195,7390.200195,615471900
2017-07-19,7390.200195,7442.799805,7379.299805,7430.899902,7430.899902,640610900
2017-07-20,7430.899902,7502.700195,7430.899902,7487.899902,7487.899902,706242700
2017-07-21,7487.899902,7515.100098,7433.899902,7452.899902,7452.899902,701091300
2017-07-24,7452.899902,7453.200195,7357.500000,7377.700195,7377.700195,0
2017-07-25,7377.700195,7453.700195,7377.700195,7434.799805,7434.799805,774939600
2017-07-26,7434.799805,7487.100098,7434.700195,7452.299805,7452.299805,751804200
2017-07-27,7452.299805,7461.899902,7410.899902,7443.000000,7443.000000,982531200
2017-07-28,7443.000000,7443.000000,7339.399902,7368.399902,7368.399902,798028700
2017-07-31,7368.399902,7425.500000,7367.899902,7372.000000,7372.000000,898503100
2017-08-01,7372.000000,7440.100098,7372.000000,7423.700195,7423.700195,718389600
2017-08-02,7423.700195,7434.700195,7388.899902,7411.399902,7411.399902,709413000
2017-08-03,7411.399902,7484.500000,7384.200195,7474.799805,7474.799805,795756800
2017-08-04,7474.799805,7519.100098,7465.100098,7511.700195,7511.700195,753461700
2017-08-07,7511.700195,7533.700195,7511.700195,7531.899902,7531.899902,613223700
2017-08-08,7531.899902,7551.899902,7518.500000,7542.700195,7542.700195,597542000
2017-08-09,7542.700195,7542.700195,7475.799805,7498.100098,7498.100098,779812300
2017-08-10,7498.100098,7498.100098,7376.700195,7389.899902,7389.899902,713176100
2017-08-11,7389.899902,7390.000000,7296.500000,7310.000000,7310.000000,744594900
2017-08-14,7310.000000,7377.700195,7310.000000,7353.899902,7353.899902,536696000
2017-08-15,7353.899902,7399.399902,7353.899902,7383.899902,7383.899902,495314400
2017-08-16,7383.899902,7445.000000,7383.899902,7433.000000,7433.000000,568676900
2017-08-17,7433.000000,7433.700195,7382.200195,7387.899902,7387.899902,576511200
2017-08-18,7387.899902,7387.899902,7302.500000,7324.000000,7324.000000,719309100
2017-08-21,7324.000000,7332.000000,7296.799805,7318.899902,7318.899902,536324300
2017-08-22,7318.899902,7387.600098,7318.899902,7381.700195,7381.700195,656086900
2017-08-23,7381.700195,7394.500000,7360.299805,7382.700195,7382.700195,593602900
2017-08-24,7382.700195,7437.899902,7382.200195,7407.100098,7407.100098,734674100
2017-08-25,7407.100098,7439.500000,7401.500000,7401.500000,7401.500000,498099600
2017-08-29,7401.500000,7401.600098,7289.200195,7337.399902,7337.399902,734574500
2017-08-30,7337.399902,7381.299805,7337.399902,7365.299805,7365.299805,666133700
2017-08-31,7365.299805,7443.700195,7365.000000,7430.600098,7430.600098,761338600
2017-09-01,7430.600098,7460.500000,7430.100098,7438.500000,7438.500000,536515100
2017-09-04,7438.500000,7438.500000,7404.100098,7411.500000,7411.500000,389133300
2017-09-05,7411.500000,7437.500000,7369.600098,7372.899902,7372.899902,541337100
2017-09-06,7372.899902,7372.899902,7322.399902,7354.100098,7354.100098,676234700
2017-09-07,7354.100098,7412.700195,7348.399902,7397.000000,7397.000000,643758300
2017-09-08,7397.000000,7397.000000,7358.399902,7377.600098,7377.600098,600535800
2017-09-11,7377.600098,7434.100098,7377.600098,7413.600098,7413.600098,614926800
2017-09-12,7413.600098,7435.799805,7387.000000,7400.700195,7400.700195,745693800
2017-09-13,7400.700195,7401.299805,7336.200195,7379.700195,7379.700195,844049500
2017-09-14,7379.700195,7390.700195,7287.700195,7295.399902,7295.399902,1221676900
2017-09-15,7295.399902,7295.399902,7196.600098,7215.500000,7215.500000,1416161300
2017-09-18,7215.500000,7257.500000,7215.500000,7253.299805,7253.299805,712298700
2017-09-19,7253.299805,7285.700195,7243.600098,7275.299805,7275.299805,773526900
2017-09-20,7275.299805,7289.899902,7249.600098,7272.000000,7272.000000,770407100
2017-09-21,7272.000000,7289.200195,7260.100098,7263.899902,7263.899902,786845200
2017-09-22,7263.899902,7320.299805,7242.200195,7310.600098,7310.600098,625557800
2017-09-25,7310.600098,7312.500000,7272.500000,7301.299805,7301.299805,584594700
2017-09-26,7301.299805,7311.799805,7273.299805,7285.700195,7285.700195,686442500
2017-09-27,7285.700195,7327.500000,7285.700195,7313.500000,7313.500000,832249800
2017-09-28,7313.500000,7323.299805,7289.799805,7322.799805,7322.799805,725911000
2017-09-29,7322.799805,7382.700195,7321.600098,7372.799805,7372.799805,728387400
2017-10-02,7372.799805,7438.799805,7372.700195,7438.799805,7438.799805,864401100
2017-10-03,7438.799805,7469.799805,7426.700195,7468.100098,7468.100098,697184200
2017-10-04,7468.100098,7476.299805,7456.600098,7467.600098,7467.600098,916914900
2017-10-05,7467.600098,7508.000000,7464.399902,7508.000000,7508.000000,756132200
2017-10-06,7508.000000,7527.700195,7508.000000,7522.899902,7522.899902,673882500
2017-10-09,7522.899902,7523.700195,7493.700195,7507.899902,7507.899902,675841500
2017-10-10,7507.899902,7543.899902,7504.600098,7538.299805,7538.299805,797063500
2017-10-11,7538.299805,7550.200195,7519.600098,7533.799805,7533.799805,1212434400
2017-10-12,7533.799805,7565.100098,7526.299805,7556.200195,7556.200195,701114100
2017-10-13,7556.200195,7556.200195,7521.100098,7535.399902,7535.399902,666480800
2017-10-16,7535.399902,7557.000000,7526.700195,7527.000000,7527.000000,715914400
2017-10-17,7527.000000,7550.399902,7506.299805,7516.200195,7516.200195,1003303400
2017-10-18,7516.200195,7555.200195,7516.200195,7542.899902,7542.899902,626374800
2017-10-19,7542.899902,7542.899902,7485.399902,7523.000000,7523.000000,806162200
2017-10-20,7523.000000,7560.000000,7517.100098,7523.200195,7523.200195,732296700
2017-10-23,7523.200195,7542.000000,7511.799805,7524.500000,7524.500000,548853900
2017-10-24,7524.500000,7535.200195,7508.500000,7526.500000,7526.500000,657035000
2017-10-25,7526.500000,7528.500000,7437.399902,7447.200195,7447.200195,894719200
2017-10-26,7447.200195,7488.299805,7440.100098,7486.500000,7486.500000,988569400
2017-10-27,7486.500000,7520.799805,7485.200195,7505.000000,7505.000000,844552500
2017-10-30,7505.000000,7507.000000,7478.399902,7487.799805,7487.799805,727471900
2017-10-31,7487.799805,7516.899902,7484.000000,7493.100098,7493.100098,708732700
2017-11-01,7493.100098,7532.399902,7488.000000,7488.000000,7488.000000,1172721000
2017-11-02,7488.000000,7562.299805,7478.899902,7555.299805,7555.299805,1002706700
2017-11-03,7555.299805,7581.000000,7541.899902,7560.399902,7560.399902,652248400
2017-11-06,7560.399902,7572.899902,7544.200195,7562.299805,7562.299805,615052400
2017-11-07,7562.299805,7582.899902,7507.799805,7513.100098,7513.100098,731355900
2017-11-08,7513.100098,7534.500000,7504.799805,7529.700195,7529.700195,784072500
2017-11-09,7529.700195,7532.200195,7476.899902,7484.100098,7484.100098,834887900
2017-11-10,7484.100098,7500.299805,7421.700195,7433.000000,7433.000000,673856600
2017-11-13,7433.000000,7469.299805,7403.000000,7415.200195,7415.200195,745139300
2017-11-14,7415.200195,7436.600098,7396.899902,7414.399902,7414.399902,1141147200
2017-11-15,7414.399902,7415.100098,7357.100098,7372.600098,7372.600098,891890700
2017-11-16,7372.600098,7393.299805,7368.100098,7386.899902,7386.899902,898881100
2017-11-17,7386.899902,7406.500000,7356.200195,7380.700195,7380.700195,710733600
2017-11-20,7380.700195,7397.399902,7350.399902,7389.500000,7389.500000,716131100
2017-11-21,7389.500000,7422.200195,7367.899902,7411.299805,7411.299805,730690300
2017-11-22,7411.299805,7460.899902,7410.399902,7419.000000,7419.000000,834065800
2017-11-23,7419.000000,7422.700195,7373.299805,7417.200195,7417.200195,560163700
2017-11-24,7417.200195,7425.200195,7389.500000,7409.600098,7409.600098,545037100
2017-11-27,7409.600098,7438.399902,7383.899902,7383.899902,7383.899902,636742900
2017-11-28,7383.899902,7469.600098,7374.000000,7460.700195,7460.700195,917737600
2017-11-29,7460.700195,7460.700195,7386.700195,7393.600098,7393.600098,1085338600
2017-11-30,7393.600098,7416.299805,7326.700195,7326.700195,7326.700195,1338402400
2017-12-01,7326.700195,7355.399902,7288.700195,7300.500000,7300.500000,839825500
2017-12-04,7300.500000,7369.700195,7300.500000,7339.000000,7339.000000,745259400
2017-12-05,7339.000000,7373.899902,7326.600098,7327.500000,7327.500000,881831300
2017-12-06,7327.500000,7369.700195,7289.399902,7348.000000,7348.000000,672957500
2017-12-07,7348.000000,7371.700195,7314.600098,7320.799805,7320.799805,803178700
2017-12-08,7320.799805,7412.200195,7314.200195,7394.000000,7394.000000,1004623500
2017-12-11,7394.000000,7458.399902,7393.600098,7453.500000,7453.500000,906705100
2017-12-12,7453.500000,7501.500000,7448.299805,7500.399902,7500.399902,991599100
2017-12-13,7500.399902,7510.799805,7492.600098,7496.500000,7496.500000,998682800
2017-12-14,7496.500000,7496.700195,7448.100098,7448.100098,7448.100098,948434600
2017-12-15,7448.100098,7490.600098,7433.799805,7490.600098,7490.600098,1182118000
2017-12-18,7490.600098,7544.299805,7490.600098,7537.000000,7537.000000,568259400
2017-12-19,7537.000000,7563.500000,7534.100098,7544.100098,7544.100098,675779500
2017-12-20,7544.100098,7550.600098,7511.500000,7525.200195,7525.200195,659315600
2017-12-21,7525.200195,7609.700195,7517.899902,7604.000000,7604.000000,621347000
2017-12-22,7604.000000,7614.399902,7585.500000,7592.700195,7592.700195,243831300
2017-12-27,7592.700195,7632.700195,7586.399902,7620.700195,7620.700195,458380900
2017-12-28,7620.700195,7633.600098,7609.799805,7622.899902,7622.899902,311875400
2017-12-29,7622.899902,7697.600098,7620.000000,7687.799805,7687.799805,289238900
